Num_Acc,date,time_of_day,max_severity,weather,collision_type,lighting,urban_area,department
202400000488,2024-09-17,Afternoon,4,1,3.0,1,2,72
202400000489,2024-05-01,Night,3,8,6.0,5,2,45
202400000490,2024-09-16,Afternoon,4,1,3.0,1,2,72
202400000491,2024-04-25,Evening,4,1,2.0,1,2,42
202400000492,2024-09-18,Afternoon,4,1,3.0,1,2,67
202400000493,2024-09-18,Morning,4,1,5.0,1,2,64
202400000494,2024-09-17,Evening,4,1,2.0,1,2,64
202400000495,2024-05-01,Afternoon,3,1,3.0,1,2,35
202400000496,2024-09-17,Morning,4,1,6.0,1,2,64
202400000497,2024-04-26,Morning,4,1,3.0,1,2,34
202400000498,2024-09-18,Morning,4,1,6.0,1,2,61
202400000499,2024-05-01,Night,4,1,1.0,5,2,34
202400000500,2024-09-18,Afternoon,4,1,6.0,1,2,59
202400000501,2024-09-18,Morning,2,1,3.0,1,2,59
202400000502,2024-05-02,Night,3,2,3.0,5,2,33
202400000503,2024-09-18,Morning,4,1,6.0,1,2,57
202400000504,2024-05-01,Evening,4,2,7.0,3,1,33
202400000505,2024-09-17,Afternoon,4,1,6.0,1,2,56
202400000506,2024-05-01,Morning,4,2,5.0,1,2,31
202400000507,2024-09-17,Morning,4,1,7.0,1,2,56
202400000508,2024-05-01,Night,4,2,6.0,3,1,27
202400000509,2024-09-17,Afternoon,4,1,3.0,1,2,56
202400000510,2024-09-17,Morning,4,1,6.0,1,2,56
202400000511,2024-05-01,Evening,4,1,1.0,1,2,25
202400000512,2024-09-17,Morning,4,1,6.0,1,2,54
202400000513,2024-09-12,Afternoon,4,1,3.0,1,2,54
202400000514,2024-09-18,Morning,4,1,3.0,1,2,51
202400000515,2024-05-01,Afternoon,4,3,3.0,1,2,19
202400000516,2024-09-17,Afternoon,3,1,6.0,1,2,51
202400000517,2024-04-17,Night,4,1,3.0,5,2,17
202400000518,2024-05-01,Night,4,1,3.0,5,2,13
202400000519,2024-09-18,Morning,4,1,3.0,1,2,47
202400000520,2024-05-02,Night,3,3,6.0,5,2,06
202400000521,2024-05-01,Night,4,2,3.0,5,2,75
202400000522,2024-09-18,Evening,3,1,7.0,5,2,41
202400000523,2024-05-01,Morning,4,1,6.0,2,2,75
202400000524,2024-09-18,Evening,4,1,3.0,1,2,33
202400000525,2024-09-18,Morning,4,1,2.0,1,2,33
202400000526,2024-05-01,Afternoon,4,1,3.0,1,2,75
202400000527,2024-09-17,Afternoon,4,1,3.0,1,2,29
202400000528,2024-05-01,Night,4,3,3.0,3,2,75
202400000529,2024-04-30,Evening,4,2,6.0,5,2,75
202400000530,2024-04-30,Evening,4,1,3.0,1,2,94
202400000531,2024-09-18,Night,4,1,3.0,5,2,25
202400000532,2024-04-22,Night,4,1,2.0,4,2,93
202400000533,2024-09-18,Afternoon,4,1,2.0,1,1,22
202400000534,2024-04-30,Night,4,2,7.0,5,2,92
202400000535,2024-09-18,Afternoon,3,1,3.0,1,2,16
202400000536,2024-09-18,Afternoon,3,8,1.0,1,2,13
202400000537,2024-05-02,Morning,3,1,3.0,1,2,37
202400000538,2024-09-18,Morning,4,1,2.0,2,2,13
202400000539,2024-05-01,Evening,3,1,3.0,1,1,54
202400000540,2024-09-18,Morning,3,1,3.0,1,2,13
202400000541,2024-10-13,Morning,3,1,2.0,1,2,83
202400000542,2024-05-01,Evening,4,1,1.0,1,2,59
202400000543,2024-10-24,Afternoon,3,1,2.0,1,2,95
202400000544,2024-09-12,Afternoon,4,1,6.0,1,2,12
202400000545,2024-05-02,Morning,3,1,6.0,2,2,80
202400000546,2024-10-24,Morning,4,8,6.0,1,1,56
202400000547,2024-09-18,Morning,4,1,1.0,1,2,11
202400000548,2024-10-24,Evening,3,3,6.0,3,1,56
202400000549,2024-04-30,Evening,3,1,6.0,1,2,64
202400000550,2024-10-22,Afternoon,3,1,3.0,1,1,56
202400000551,2024-09-17,Evening,4,1,5.0,1,2,11
202400000552,2024-05-02,Afternoon,4,2,3.0,1,2,68
202400000553,2024-05-01,Afternoon,4,1,6.0,1,1,68
202400000554,2024-10-24,Afternoon,4,1,1.0,1,1,56
202400000555,2024-09-18,Morning,3,2,3.0,1,2,06
202400000556,2024-04-30,Morning,4,1,3.0,1,1,03
202400000557,2024-10-22,Morning,4,5,2.0,1,1,56
202400000558,2024-09-18,Afternoon,4,2,3.0,1,2,06
202400000559,2024-05-02,Night,3,1,7.0,3,1,56
202400000560,2024-09-13,Afternoon,4,1,6.0,1,1,05
202400000561,2024-10-24,Afternoon,3,1,1.0,2,1,59
202400000562,2024-10-25,Evening,4,1,7.0,1,1,78
202400000563,2024-09-18,Afternoon,4,1,6.0,1,2,75
202400000564,2024-05-02,Afternoon,4,3,6.0,1,1,2B
202400000565,2024-10-22,Morning,3,3,5.0,2,1,11
202400000566,2024-09-18,Afternoon,3,1,6.0,1,2,75
202400000567,2024-05-02,Morning,3,1,3.0,1,1,80
202400000568,2024-10-24,Evening,3,1,7.0,1,1,63
202400000569,2024-09-17,Night,4,1,2.0,5,2,75
202400000570,2024-04-30,Night,4,1,3.0,5,2,49
202400000571,2024-10-25,Afternoon,4,1,7.0,1,2,76
202400000572,2024-09-18,Evening,4,1,2.0,1,2,75
202400000573,2024-05-02,Afternoon,3,1,7.0,1,1,22
202400000574,2024-10-24,Afternoon,4,1,2.0,1,2,61
202400000575,2024-08-10,Night,3,1,3.0,5,2,89
202400000576,2024-10-24,Morning,4,1,6.0,1,1,61
202400000577,2024-04-29,Afternoon,3,1,2.0,1,1,22
202400000578,2024-09-18,Afternoon,4,1,1.0,1,2,75
202400000579,2024-08-07,Morning,2,1,3.0,1,2,86
202400000580,2024-05-02,Morning,2,1,6.0,3,1,29
202400000581,2024-10-25,Afternoon,4,1,1.0,1,2,55
202400000582,2024-09-18,Morning,4,1,3.0,1,2,75
202400000583,2024-08-13,Night,2,1,6.0,5,2,85
202400000584,2024-05-02,Evening,4,1,6.0,2,2,31
202400000585,2024-10-25,Afternoon,3,1,1.0,1,1,12
202400000586,2024-09-18,Morning,4,1,6.0,1,2,75
202400000587,2024-05-01,Morning,2,1,6.0,1,1,54
202400000588,2024-10-24,Afternoon,4,1,5.0,1,1,42
202400000589,2024-10-24,Evening,2,1,7.0,3,1,46
202400000590,2024-08-13,Evening,4,1,1.0,2,1,84
202400000591,2024-09-17,Afternoon,4,1,6.0,1,2,75
202400000592,2024-08-13,Morning,3,9,6.0,1,2,83
202400000593,2024-10-24,Afternoon,4,1,6.0,1,2,46
202400000594,2024-08-13,Evening,4,1,6.0,1,2,82
202400000595,2024-10-25,Afternoon,2,1,1.0,1,1,25
202400000596,2024-08-13,Evening,4,1,2.0,1,2,82
202400000597,2024-05-01,Morning,4,2,1.0,1,1,45
202400000598,2024-10-22,Evening,4,1,3.0,2,1,44
202400000599,2024-08-13,Afternoon,4,1,2.0,1,2,78
202400000600,2024-05-01,Afternoon,4,1,7.0,1,1,73
202400000601,2024-04-28,Afternoon,3,2,7.0,1,1,43
202400000602,2024-08-13,Night,4,1,2.0,5,1,78
202400000603,2024-05-02,Afternoon,4,2,1.0,1,1,21
202400000604,2024-08-13,Morning,4,1,1.0,1,2,77
202400000605,2024-08-12,Night,3,1,7.0,3,1,77
202400000606,2024-05-01,Evening,4,1,1.0,1,1,21
202400000607,2024-05-02,Evening,4,1,7.0,2,1,21
202400000608,2024-08-12,Afternoon,4,1,3.0,1,2,76
202400000609,2024-05-01,Night,3,1,6.0,3,1,40
202400000610,2024-05-01,Evening,2,1,6.0,1,1,27
202400000611,2024-08-13,Afternoon,4,1,4.0,1,2,69
202400000612,2024-05-02,Afternoon,2,1,6.0,1,1,37
202400000613,2024-08-13,Night,4,1,1.0,5,2,67
202400000614,2024-08-12,Afternoon,2,1,6.0,1,2,67
202400000615,2024-02-26,Morning,3,1,6.0,1,1,60
202400000616,2024-08-13,Afternoon,4,2,2.0,1,2,64
202400000618,2024-08-12,Afternoon,4,1,3.0,1,2,64
202400000619,2024-05-02,Night,4,1,7.0,2,1,67
202400000620,2024-05-02,Afternoon,4,3,2.0,1,1,90
202400000621,2024-08-13,Afternoon,4,8,3.0,1,2,59
202400000622,2024-08-12,Afternoon,3,1,3.0,1,2,59
202400000624,2024-05-02,Night,3,9,6.0,3,1,77
202400000625,2024-08-10,Morning,4,1,3.0,1,1,59
202400000627,2024-08-13,Morning,3,1,1.0,1,2,54
202400000629,2024-05-01,Afternoon,3,1,6.0,1,2,2B
202400000630,2024-08-10,Afternoon,4,1,7.0,1,2,50
202400000631,2024-04-30,Morning,3,1,1.0,1,1,83
202400000632,2024-08-13,Evening,4,1,5.0,1,2,49
202400000633,2024-03-20,Morning,3,1,2.0,1,2,89
202400000634,2024-08-13,Afternoon,4,1,4.0,1,1,49
202400000635,2024-05-02,Afternoon,4,3,2.0,1,1,71
202400000636,2024-05-01,Morning,3,1,6.0,2,1,71
202400000637,2024-08-13,Afternoon,4,1,1.0,1,2,45
202400000638,2024-04-29,Evening,3,1,3.0,1,2,01
202400000639,2024-08-13,Morning,4,2,3.0,1,2,45
202400000640,2024-05-01,Evening,3,2,3.0,1,2,69
202400000641,2024-08-12,Evening,3,1,6.0,1,2,45
202400000642,2024-04-30,Morning,4,1,6.0,1,2,86
202400000643,2024-08-13,Evening,4,1,2.0,1,2,45
202400000644,2024-05-01,Afternoon,3,2,3.0,1,1,86
202400000645,2024-08-13,Morning,3,1,6.0,1,2,42
202400000646,2024-05-01,Afternoon,2,3,7.0,1,1,86
202400000647,2024-08-05,Afternoon,3,1,6.0,1,2,40
202400000648,2024-04-08,Morning,3,1,3.0,1,2,29
202400000649,2024-07-31,Afternoon,4,1,7.0,1,2,40
202400000650,2024-08-13,Afternoon,4,1,6.0,1,2,37
202400000651,2024-05-01,Night,4,1,5.0,5,1,69
202400000652,2024-05-01,Morning,4,1,7.0,1,1,91
202400000653,2024-08-13,Afternoon,4,1,5.0,1,2,35
202400000654,2024-05-01,Night,4,1,3.0,3,1,77
202400000655,2024-08-13,Afternoon,4,1,3.0,1,2,35
202400000656,2024-05-01,Afternoon,4,1,2.0,1,1,93
202400000657,2024-02-26,Afternoon,4,1,6.0,1,2,74
202400000658,2024-08-13,Afternoon,4,1,3.0,1,2,35
202400000659,2024-02-13,Morning,4,1,3.0,5,2,74
202400000660,2024-02-19,Morning,4,2,7.0,5,2,37
202400000661,2024-08-13,Morning,4,2,2.0,1,2,35
202400000664,2024-08-13,Morning,4,2,3.0,1,2,35
202400000666,2024-08-13,Evening,4,1,6.0,5,2,34
202400000669,2024-08-10,Evening,4,1,3.0,1,1,34
202400000670,2024-04-30,Evening,4,1,6.0,1,2,69
202400000671,2024-08-13,Afternoon,4,1,3.0,1,2,33
202400000672,2024-04-30,Afternoon,4,1,6.0,1,2,69
202400000674,2024-08-13,Evening,4,1,3.0,1,2,31
202400000676,2024-08-12,Evening,4,1,3.0,2,2,31
202400000678,2024-08-12,Morning,3,1,6.0,1,2,29
202400000680,2024-04-30,Afternoon,4,1,2.0,1,1,2A
202400000681,2024-08-12,Evening,4,1,3.0,1,1,22
202400000682,2024-04-29,Afternoon,3,1,6.0,1,2,95
202400000683,2024-02-26,Afternoon,2,1,6.0,1,2,95
202400000684,2024-08-13,Morning,4,1,1.0,1,2,13
202400000685,2024-08-13,Morning,4,1,1.0,1,2,13
202400000686,2024-04-29,Afternoon,4,1,3.0,1,2,91
202400000687,2024-04-26,Night,4,1,1.0,5,2,88
202400000688,2024-04-29,Morning,4,1,7.0,1,2,87
202400000689,2024-08-13,Morning,4,1,3.0,1,2,13
202400000690,2024-04-28,Night,4,2,7.0,5,2,87
202400000691,2024-08-13,Morning,4,1,6.0,1,2,13
202400000692,2024-04-26,Night,4,2,5.0,5,2,87
202400000693,2024-08-12,Afternoon,4,1,2.0,1,1,13
202400000694,2024-04-30,Afternoon,4,1,3.0,1,2,85
202400000695,2024-08-12,Afternoon,3,1,1.0,1,1,12
202400000696,2024-04-30,Morning,2,1,6.0,1,1,83
202400000697,2024-08-12,Evening,4,1,7.0,1,2,10
202400000698,2024-04-30,Morning,4,1,3.0,1,2,83
202400000699,2024-04-30,Night,2,1,1.0,3,1,80
202400000700,2024-08-13,Morning,4,1,2.0,1,2,75
202400000701,2024-04-25,Afternoon,2,1,1.0,1,1,77
202400000702,2024-08-12,Morning,4,1,4.0,1,2,75
202400000703,2024-04-29,Afternoon,3,1,6.0,1,1,77
202400000704,2024-08-12,Night,4,1,6.0,5,2,75
202400000705,2024-04-29,Afternoon,3,8,6.0,1,1,77
202400000706,2024-04-30,Morning,4,1,3.0,1,2,76
202400000707,2024-08-12,Afternoon,4,1,3.0,1,2,75
202400000708,2024-04-30,Afternoon,4,1,6.0,1,2,74
202400000709,2024-04-30,Afternoon,4,8,6.0,1,2,71
202400000710,2024-08-13,Evening,4,1,3.0,1,2,75
202400000711,2024-04-30,Evening,4,1,1.0,1,2,67
202400000712,2024-08-13,Afternoon,4,1,3.0,1,2,75
202400000713,2024-04-30,Afternoon,4,1,3.0,1,2,67
202400000714,2024-08-13,Morning,4,8,3.0,1,2,75
202400000715,2024-04-29,Evening,4,1,3.0,1,2,67
202400000716,2024-08-13,Afternoon,4,1,6.0,1,2,75
202400000717,2024-04-30,Morning,3,2,6.0,1,2,66
202400000718,2024-08-13,Afternoon,4,1,6.0,1,2,75
202400000719,2024-08-13,Evening,4,1,7.0,1,1,94
202400000720,2024-04-24,Morning,4,1,3.0,1,2,59
202400000721,2024-04-05,Afternoon,2,1,6.0,1,2,59
202400000722,2024-08-13,Afternoon,4,1,3.0,1,2,94
202400000723,2024-08-12,Afternoon,3,1,6.0,1,2,94
202400000724,2024-04-30,Evening,4,2,2.0,1,1,59
202400000725,2024-08-12,Night,4,1,6.0,5,2,94
202400000726,2024-04-30,Morning,4,1,6.0,1,2,59
202400000727,2024-04-30,Night,4,1,6.0,4,2,56
202400000728,2024-08-12,Afternoon,3,1,3.0,1,2,94
202400000729,2024-04-30,Afternoon,4,3,6.0,1,2,56
202400000730,2024-08-13,Afternoon,4,1,3.0,1,2,93
202400000731,2024-04-29,Afternoon,4,7,2.0,1,2,56
202400000732,2024-08-13,Afternoon,4,8,6.0,1,2,93
202400000733,2024-04-30,Afternoon,4,1,3.0,1,2,51
202400000734,2024-08-13,Evening,4,1,3.0,1,2,93
202400000735,2024-04-28,Afternoon,4,1,6.0,1,2,51
202400000736,2024-08-13,Afternoon,3,1,3.0,1,2,93
202400000737,2024-04-29,Evening,4,1,3.0,1,2,50
202400000738,2024-08-13,Afternoon,4,8,1.0,1,2,93
202400000739,2024-04-29,Afternoon,4,1,2.0,1,2,49
202400000740,2024-08-13,Night,4,1,3.0,5,2,93
202400000741,2024-04-30,Evening,4,1,2.0,1,2,47
202400000742,2024-08-13,Evening,4,1,3.0,1,2,93
202400000743,2024-08-13,Evening,4,1,6.0,1,2,93
202400000744,2024-04-30,Evening,4,1,3.0,1,2,44
202400000745,2024-04-30,Evening,4,1,6.0,1,2,37
202400000746,2024-08-13,Evening,4,1,3.0,1,2,93
202400000747,2024-04-30,Morning,4,1,1.0,1,2,37
202400000748,2024-07-28,Morning,3,7,6.0,1,2,93
202400000749,2024-04-30,Evening,4,1,3.0,5,2,36
202400000750,2024-08-13,Afternoon,4,1,3.0,1,2,92
202400000751,2024-04-30,Morning,4,1,6.0,1,1,35
202400000752,2024-07-02,Evening,4,1,3.0,1,2,92
202400000753,2024-04-30,Evening,4,1,5.0,1,2,33
202400000754,2024-08-13,Evening,4,1,6.0,1,2,92
202400000755,2024-04-30,Morning,4,1,3.0,1,2,33
202400000756,2024-08-13,Morning,4,1,3.0,2,2,92
202400000757,2024-04-30,Morning,4,1,2.0,1,2,33
202400000758,2024-08-12,Afternoon,4,1,3.0,1,2,92
202400000759,2024-04-30,Afternoon,3,1,6.0,1,2,31
202400000760,2024-08-12,Afternoon,4,7,3.0,1,2,60
202400000761,2024-04-29,Night,4,2,2.0,5,2,31
202400000762,2024-08-14,Morning,3,1,2.0,1,1,34
202400000763,2024-08-13,Afternoon,4,1,6.0,1,1,02
202400000764,2024-04-30,Morning,4,1,6.0,1,2,27
202400000765,2024-04-30,Afternoon,4,1,2.0,1,1,25
202400000766,2024-08-13,Night,4,1,3.0,3,2,06
202400000767,2024-04-29,Afternoon,4,1,6.0,1,2,25
202400000769,2024-04-30,Afternoon,4,1,6.0,1,2,25
202400000770,2024-08-12,Afternoon,3,1,1.0,1,2,62
202400000771,2024-08-13,Morning,3,1,6.0,1,2,19
202400000772,2024-04-30,Afternoon,4,1,7.0,1,2,25
202400000773,2024-08-14,Morning,3,1,6.0,1,2,76
202400000774,2024-04-30,Morning,4,1,2.0,1,2,22
202400000775,2024-08-13,Morning,3,1,6.0,2,1,82
202400000776,2024-02-27,Night,3,1,3.0,5,2,21
202400000777,2024-08-13,Afternoon,4,1,1.0,1,1,82
202400000778,2024-07-09,Afternoon,3,1,3.0,1,1,69
202400000779,2024-04-29,Afternoon,4,1,3.0,1,2,19
202400000780,2024-08-13,Morning,3,1,6.0,1,1,32
202400000781,2024-04-30,Afternoon,4,1,3.0,1,2,17
202400000782,2024-08-14,Afternoon,3,2,6.0,1,2,12
202400000783,2024-04-30,Morning,4,1,6.0,1,2,17
202400000784,2024-04-30,Afternoon,3,1,7.0,1,2,14
202400000785,2024-08-13,Afternoon,4,1,1.0,1,1,46
202400000786,2024-04-30,Evening,4,1,3.0,1,2,13
202400000787,2024-08-14,Afternoon,3,2,7.0,1,1,47
202400000788,2024-04-30,Evening,4,1,2.0,1,2,13
202400000789,2024-08-12,Afternoon,3,1,3.0,1,2,47
202400000790,2024-04-30,Afternoon,3,1,3.0,1,2,13
202400000791,2024-04-30,Morning,4,1,5.0,1,2,13
202400000792,2024-08-13,Morning,3,2,3.0,2,2,86
202400000793,2024-08-13,Afternoon,3,1,6.0,1,1,34
202400000794,2024-04-30,Afternoon,4,1,3.0,1,2,13
202400000795,2024-04-30,Afternoon,4,1,1.0,1,2,13
202400000796,2024-08-10,Evening,3,1,3.0,1,2,39
202400000797,2024-04-30,Afternoon,4,1,7.0,1,2,11
202400000798,2024-08-14,Afternoon,3,1,1.0,1,2,38
202400000799,2024-04-29,Afternoon,4,2,3.0,1,2,11
202400000800,2024-08-13,Morning,4,1,6.0,1,1,05
202400000801,2024-04-29,Afternoon,4,3,3.0,1,1,11
202400000802,2024-08-14,Afternoon,4,2,3.0,1,2,64
202400000803,2024-04-19,Evening,4,1,7.0,1,2,10
202400000804,2024-08-13,Afternoon,3,7,1.0,1,2,10
202400000805,2024-04-29,Morning,4,1,3.0,1,2,06
202400000806,2024-08-13,Evening,4,6,6.0,3,1,07
202400000807,2024-04-27,Evening,4,2,3.0,1,2,02
202400000808,2024-08-13,Evening,3,1,6.0,2,1,24
202400000809,2024-04-30,Afternoon,4,8,3.0,1,2,01
202400000810,2024-08-10,Night,4,1,2.0,3,1,04
202400000811,2024-04-30,Afternoon,4,1,3.0,1,2,75
202400000812,2024-04-30,Afternoon,4,1,3.0,1,2,75
202400000813,2024-08-14,Night,3,1,7.0,3,1,17
202400000814,2024-04-30,Night,3,1,3.0,5,2,75
202400000815,2024-04-30,Night,4,1,3.0,5,2,75
202400000816,2024-08-13,Afternoon,3,1,3.0,1,1,48
202400000817,2024-04-30,Afternoon,3,1,6.0,1,2,75
202400000818,2024-08-14,Morning,4,1,6.0,1,1,06
202400000819,2024-04-30,Morning,4,2,3.0,1,2,75
202400000820,2024-08-14,Night,4,1,2.0,3,1,60
202400000821,2024-04-30,Morning,3,8,3.0,1,2,75
202400000823,2024-04-30,Evening,4,1,1.0,1,2,75
202400000825,2024-04-29,Morning,4,1,6.0,1,2,75
202400000826,2024-08-11,Evening,4,1,1.0,1,1,34
202400000827,2024-06-27,Afternoon,3,1,3.0,1,2,34
202400000828,2024-04-29,Evening,4,1,3.0,1,2,75
202400000829,2024-08-14,Afternoon,4,1,3.0,1,2,83
202400000830,2024-08-14,Night,3,1,7.0,3,1,54
202400000831,2024-04-29,Night,4,1,3.0,5,2,75
202400000832,2024-08-14,Afternoon,3,1,6.0,1,1,03
202400000833,2024-04-29,Afternoon,4,1,6.0,1,2,75
202400000834,2024-08-13,Evening,3,1,1.0,1,1,63
202400000835,2024-04-27,Evening,4,2,3.0,2,2,94
202400000836,2024-08-12,Morning,3,1,2.0,1,2,38
202400000837,2024-04-30,Evening,4,1,1.0,1,2,94
202400000838,2024-08-14,Afternoon,4,1,6.0,1,2,07
202400000839,2024-04-30,Evening,3,1,3.0,1,2,94
202400000840,2024-08-12,Morning,4,1,1.0,1,2,69
202400000841,2024-04-30,Afternoon,4,1,3.0,1,2,94
202400000842,2024-08-14,Evening,4,2,6.0,1,1,81
202400000843,2024-07-30,Morning,4,1,3.0,1,1,79
202400000844,2024-04-24,Morning,4,1,3.0,1,2,94
202400000845,2024-08-13,Night,3,1,6.0,3,1,40
202400000846,2024-08-11,Morning,3,1,7.0,1,1,33
202400000847,2024-04-26,Evening,4,1,6.0,1,2,94
202400000848,2024-08-13,Afternoon,2,1,7.0,1,1,33
202400000849,2024-08-01,Evening,3,1,3.0,1,2,33
202400000850,2024-07-22,Afternoon,4,1,3.0,1,2,49
202400000851,2024-08-14,Morning,3,1,2.0,1,2,14
202400000852,2024-08-14,Night,3,1,6.0,3,1,56
202400000853,2024-08-09,Afternoon,4,1,1.0,1,1,22
202400000854,2024-08-12,Afternoon,4,1,2.0,1,1,13
202400000855,2024-08-12,Morning,3,1,4.0,1,1,69
202400000856,2024-08-12,Afternoon,4,1,6.0,1,1,33
202400000857,2024-08-08,Morning,4,1,3.0,1,1,33
202400000858,2024-08-13,Afternoon,4,1,6.0,1,1,75
202400000859,2024-08-12,Evening,4,1,6.0,1,1,91
202400000860,2024-08-13,Afternoon,4,1,2.0,1,1,93
202400000861,2024-08-13,Morning,4,1,7.0,1,1,77
202400000862,2024-08-12,Evening,4,1,4.0,1,1,94
202400000863,2024-08-12,Afternoon,4,1,6.0,1,1,94
202400000864,2024-08-12,Morning,3,1,6.0,1,1,94
202400000865,2024-08-12,Morning,4,1,6.0,1,1,77
202400000866,2024-04-03,Afternoon,3,1,3.0,1,2,35
202400000875,2024-08-12,Night,4,1,6.0,5,2,69
202400000876,2024-08-12,Afternoon,4,1,4.0,1,1,2A
202400000877,2024-08-12,Afternoon,4,1,6.0,1,2,91
202400000878,2024-08-09,Evening,2,1,1.0,1,1,89
202400000879,2024-08-07,Afternoon,4,1,6.0,1,2,30
202400000880,2024-08-07,Afternoon,4,1,3.0,1,2,84
202400000881,2024-08-07,Morning,4,1,3.0,1,2,30
202400000882,2024-08-11,Evening,3,1,1.0,1,1,83
202400000883,2024-08-11,Evening,4,1,6.0,1,2,80
202400000884,2024-08-12,Afternoon,4,1,3.0,1,2,78
202400000885,2024-08-04,Evening,3,1,6.0,1,2,77
202400000886,2024-08-12,Afternoon,2,7,6.0,1,2,76
202400000887,2024-07-26,Morning,3,1,6.0,1,2,76
202400000888,2024-08-12,Evening,4,1,2.0,1,2,69
202400000889,2024-08-12,Morning,4,1,3.0,1,2,69
202400000890,2024-08-12,Evening,4,1,3.0,1,2,67
202400000891,2024-08-11,Night,4,1,6.0,5,2,67
202400000892,2024-08-12,Evening,4,1,6.0,1,2,64
202400000893,2024-08-12,Night,4,2,7.0,5,2,64
202400000894,2024-08-12,Morning,4,1,7.0,1,2,64
202400000895,2024-08-12,Morning,2,1,6.0,1,2,61
202400000896,2024-08-12,Afternoon,4,1,3.0,1,2,59
202400000897,2024-08-12,Night,4,1,3.0,5,2,59
202400000898,2024-08-11,Night,4,1,6.0,4,1,56
202400000899,2024-08-11,Afternoon,4,7,3.0,1,2,56
202400000900,2024-08-11,Afternoon,4,1,3.0,1,2,54
202400000901,2024-08-11,Evening,4,1,6.0,1,2,51
202400000902,2024-08-11,Afternoon,4,1,3.0,1,2,51
202400000903,2024-08-10,Afternoon,4,1,3.0,1,2,51
202400000904,2024-08-12,Afternoon,4,1,6.0,1,2,35
202400000905,2024-08-07,Morning,4,1,3.0,1,2,33
202400000906,2024-08-12,Evening,4,1,3.0,1,2,33
202400000907,2024-08-11,Night,4,1,3.0,4,2,29
202400000908,2024-08-12,Afternoon,4,1,4.0,1,2,29
202400000909,2024-08-12,Night,4,1,6.0,5,2,27
202400000910,2024-08-12,Morning,4,1,1.0,1,1,26
202400000911,2024-08-12,Evening,4,1,6.0,1,1,22
202400000912,2024-08-12,Evening,4,1,3.0,1,2,14
202400000913,2024-08-11,Night,4,1,6.0,4,2,14
202400000914,2024-08-12,Night,4,1,3.0,5,2,13
202400000915,2024-08-11,Afternoon,4,1,1.0,1,2,13
202400000916,2024-08-11,Night,4,1,1.0,5,2,13
202400000917,2024-08-07,Afternoon,4,1,3.0,1,2,13
202400000918,2024-08-10,Evening,4,1,7.0,1,2,07
202400000919,2024-07-08,Afternoon,4,1,2.0,1,1,94
202400000920,2024-07-10,Morning,4,8,3.0,1,2,93
202400000921,2024-07-10,Night,4,1,2.0,5,2,93
202400000922,2024-07-10,Afternoon,4,1,3.0,1,2,93
202400000923,2024-07-09,Evening,4,1,2.0,1,2,93
202400000924,2024-07-09,Morning,4,1,6.0,1,2,93
202400000925,2024-07-09,Afternoon,4,2,6.0,1,2,92
202400000926,2024-07-09,Night,4,1,7.0,5,2,92
202400000927,2024-07-08,Night,4,1,1.0,5,2,92
202400000928,2024-07-10,Evening,4,1,3.0,1,2,92
202400000929,2024-07-10,Afternoon,4,1,3.0,1,2,92
202400000930,2024-07-09,Morning,4,1,6.0,1,2,92
202400000931,2024-07-10,Evening,4,1,3.0,1,2,92
202400000932,2024-07-11,Afternoon,4,1,3.0,1,1,60
202400000933,2024-07-11,Night,3,1,6.0,3,1,60
202400000934,2024-07-09,Evening,3,1,7.0,1,1,63
202400000935,2024-07-10,Afternoon,3,1,7.0,1,1,51
202400000936,2024-07-10,Night,3,1,7.0,2,1,85
202400000937,2024-07-10,Afternoon,3,7,6.0,1,2,12
202400000938,2024-07-11,Night,3,1,6.0,2,1,71
202400000939,2024-02-11,Afternoon,4,2,7.0,1,2,87
202400000940,2024-02-07,Afternoon,3,5,7.0,1,2,87
202400000941,2024-02-10,Afternoon,4,2,2.0,2,2,85
202400000942,2024-02-11,Afternoon,4,1,6.0,1,2,84
202400000943,2024-02-10,Evening,4,2,4.0,3,1,84
202400000944,2024-02-11,Night,4,6,6.0,3,1,82
202400000945,2024-02-10,Morning,4,1,7.0,1,2,76
202400000946,2024-02-11,Evening,4,1,2.0,5,2,76
202400000947,2024-02-11,Afternoon,4,1,2.0,1,1,76
202400000948,2024-02-10,Morning,3,2,3.0,1,2,76
202400000949,2024-02-12,Evening,3,2,3.0,5,2,70
202400000950,2024-02-12,Afternoon,4,1,3.0,1,2,69
202400000951,2024-02-12,Afternoon,4,1,2.0,1,2,64
202400000952,2024-02-11,Evening,4,1,2.0,5,2,64
202400000953,2024-02-08,Evening,3,3,6.0,5,2,61
202400000954,2024-02-11,Evening,3,1,,5,2,59
202400000955,2024-02-10,Evening,3,2,6.0,5,2,59
202400000956,2024-02-07,Morning,3,1,6.0,1,2,55
202400000957,2024-02-12,Afternoon,4,1,4.0,1,2,51
202400000958,2024-02-12,Morning,4,2,3.0,5,2,49
202400000959,2024-02-12,Morning,4,1,6.0,5,1,45
202400000960,2024-02-12,Evening,4,1,2.0,5,2,37
202400000961,2024-02-12,Evening,4,2,6.0,5,2,34
202400000962,2024-02-12,Morning,4,8,1.0,1,2,33
202400000963,2024-02-11,Evening,4,1,6.0,2,2,33
202400000964,2024-02-12,Evening,4,1,3.0,5,2,25
202400000965,2024-02-11,Night,4,3,6.0,3,1,15
202400000966,2024-02-11,Morning,4,2,6.0,3,1,14
